From,To,Seconds,Meters
NNRC,COLL,459,4990
NNRC,GGCH,1556,23651
NNRC,CMIS,1641,32615
NNRC,KINB,2008,41396
NNRC,KINO,1196,23944
NNRC,STAN,1265,24678
NNRC,KINW,1446,23662
NNRC,CVLH,1442,28551
NNRC,SJUD,2207,40117
NNRC,FPCC,1253,21268
NNRC,ANHC,1989,30535
NNRC,FLAG,61,385
NNRC,CAPO,1964,46139
NNRC,GORD,1789,35246
NNRC,ATCC,1980,33422
NNRC,FVRH,1003,15699
NNRC,MISS,1713,34029
NNRC,ROYL,1115,13241
NNRC,LEIS,1805,32748
NNRC,ACNC,1976,30256
NNRC,ALTA,1475,26646
NNRC,NNRC,0,0
NNRC,IRVR,1151,20071
NNRC,WINA,1842,32082
NNRC,NSUB,442,4659
NNRC,ALAM,1655,35503
NNRC,CMSA,827,11447
NNRC,CHAP,1184,22393
NNRC,KNOT,1952,33437
NNRC,HBRI,1378,23680
NNRC,OCMM,956,11652
NNRC,HSUB,1071,13280
NNRC,CMCH,1440,24367
NNRC,COCT,1840,29917
NNRC,WLNT,1664,29928
NNRC,SMMC,1520,28688
NNRC,FOCC,1278,24300
NNRC,KAIA,1527,30689
NNRC,RGNT,1043,14485
NNRC,HVAL,1109,13606
NNRC,FREE,1523,28123
NNRC,QUAK,1683,26703
NNRC,CARE,1185,19661
NNRC,VIVA,1461,28437
NNRC,SCRT,1066,18496
NNRC,PREG,2446,46688
NNRC,SNMR,1698,33024
NNRC,EVER,2113,40838
NNRC,NEWO,1439,25148
NNRC,WMCS,1090,18500
NNRC,ORRH,1514,27032
NNRC,SEAC,943,11455
NNRC,WMCA,1614,29854
NNRC,ELIZ,2151,41582
NNRC,PSUP,79,632
NNRC,CHOC,1261,24276
NNRC,COAS,1063,12731
NNRC,CVPL,1033,12568
NNRC,TERR,2084,40680
NNRC,CMLH,2646,48960
NNRC,PANA,1835,32030
NNRC,GPCC,1380,26128
NNRC,SJOS,1407,24675
NNRC,PLAC,1928,34311
NNRC,HBHO,1071,13280
NNRC,MESA,297,2478
NNRC,BEAC,906,11311
NNRC,LAMC,1665,35276
NNRC,BPNC,2020,40437
NNRC,PKVW,1677,31708
NNRC,WINF,1959,39649
NNRC,AMMC,1796,33549
NNRC,VICT,501,4867
NNRC,AGBP,1904,39449
IRVR,CSNC,1477,23634
IRVR,HOAG,1082,20012
IRVR,AGEN,1831,35801
IRVR,LPAL,1581,28993
IRVR,EXTW,1299,26399
IRVR,PVIS,1899,35652
IRVR,SCLE,1296,31414
IRVR,GREE,1977,37482
IRVR,GGMC,1271,22764
IRVR,HVCC,1352,25358
IRVR,UCIM,1183,20954
IRVR,MANO,1055,18056
IRVR,COVI,1064,16235
IRVR,WAMC,1943,33417
IRVR,EDNA,1399,23654
IRVR,LHAB,2319,43504
IRVR,PALM,706,8327
IRVR,HSOU,831,13991
IRVR,WAEC,1939,33513
IRVR,BVCC,1691,30748
IRVR,TOWN,1132,18856
IRVR,SCOA,1563,21627
IRVR,CVSB,1554,33467
IRVR,LAKE,801,11758
IRVR,LPIH,1854,38935
IRVR,TUSH,802,16473
IRVR,PACI,1327,23965
IRVR,BGSJ,1180,25305
IRVR,HELP,1362,26780
IRVR,BGYL,1763,34487
IRVR,COLL,720,15933
IRVR,GGCH,1494,26889
IRVR,CMIS,863,15102
IRVR,KINB,1840,37640
IRVR,KINO,1033,20128
IRVR,STAN,1202,27915
IRVR,KINW,1383,26900
IRVR,CVLH,665,11038
IRVR,SJUD,2038,36361
IRVR,FPCC,1085,17512
IRVR,ANHC,1912,37502
IRVR,FLAG,1046,19093
IRVR,CAPO,1377,32412
IRVR,GORD,1621,31489
IRVR,ATCC,1918,36660
IRVR,FVRH,941,18937
IRVR,MISS,937,18983
IRVR,ROYL,964,14726
IRVR,LEIS,1637,28991
IRVR,ACNC,1914,33493
IRVR,ALTA,1306,22890
IRVR,NNRC,984,18708
IRVR,IRVR,0,0
IRVR,WINA,1779,35319
IRVR,NSUB,845,17741
IRVR,ALAM,1593,38741
IRVR,CMSA,764,14655
IRVR,CHAP,1021,18577
IRVR,KNOT,1890,36674
IRVR,HBRI,1215,19864
IRVR,OCMM,923,19693
IRVR,HSUB,1202,22269
IRVR,CMCH,1210,17657
IRVR,COCT,1671,26160
IRVR,WLNT,1496,26172
IRVR,SMMC,743,11175
IRVR,FOCC,1110,20544
IRVR,KAIA,1364,26874
IRVR,RGNT,647,8196
IRVR,HVAL,1172,22094
IRVR,FREE,746,10610
IRVR,QUAK,1621,29941
IRVR,CARE,1022,15845
IRVR,VIVA,684,10924
IRVR,SCRT,904,14679
IRVR,PREG,2278,42931
IRVR,SNMR,1530,29268
IRVR,EVER,1945,37082
IRVR,NEWO,1270,24142
IRVR,WMCS,927,14682
IRVR,ORRH,1346,23276
IRVR,SEAC,1327,24037
IRVR,WMCA,1446,26097
IRVR,ELIZ,1983,37825
IRVR,PSUP,1064,19340
IRVR,CHOC,1099,20460
IRVR,COAS,906,14210
IRVR,CVPL,876,14046
IRVR,TERR,1915,36923
IRVR,CMLH,2478,45203
IRVR,PANA,1773,35268
IRVR,GPCC,1212,22371
IRVR,SJOS,1276,19356
IRVR,PLAC,1765,30495
IRVR,HBHO,1202,22269
IRVR,MESA,946,18226
IRVR,BEAC,1290,24522
IRVR,LAMC,1602,38514
IRVR,BPNC,1851,36680
IRVR,PKVW,1509,27952
IRVR,WINF,1763,33670
IRVR,AMMC,1628,29792
IRVR,VICT,742,16107
IRVR,AGBP,1735,35692
WINA,CSNC,1058,11571
WINA,HOAG,1795,31594
WINA,AGEN,52,481
WINA,LPAL,993,10374
WINA,EXTW,720,7519
WINA,PVIS,1408,18312
WINA,SCLE,2605,62018
WINA,GREE,1190,15959
WINA,GGMC,1086,16194
WINA,HVCC,1032,10630
WINA,UCIM,1046,18736
WINA,MANO,1335,19236
WINA,COVI,2247,47037
WINA,WAMC,250,2454
WINA,EDNA,1071,16322
WINA,LHAB,1352,15450
WINA,PALM,2115,42007
WINA,HSOU,1403,25407
WINA,WAEC,212,2287
WINA,BVCC,737,6990
WINA,TOWN,1201,19844
WINA,SCOA,2845,52828
WINA,CVSB,1027,12843
WINA,LAKE,2243,44507
WINA,LPIH,573,5949
WINA,TUSH,1535,28225
WINA,PACI,927,13597
WINA,BGSJ,2489,55910
WINA,HELP,677,7206
WINA,BGYL,1715,31696
WINA,COLL,1433,27515
WINA,GGCH,811,8417
WINA,CMIS,2305,47852
WINA,KINB,1483,27583
WINA,KINO,1251,21197
WINA,STAN,726,8002
WINA,KINW,677,7277
WINA,CVLH,2107,43787
WINA,SJUD,1331,16177
WINA,FPCC,1265,23661
WINA,ANHC,307,2973
WINA,FLAG,1759,30675
WINA,CAPO,2686,63016
WINA,GORD,1264,21433
WINA,ATCC,187,1639
WINA,FVRH,1336,20008
WINA,MISS,2380,51733
WINA,ROYL,1707,23453
WINA,LEIS,995,13951
WINA,ACNC,180,2036
WINA,ALTA,1120,16320
WINA,NNRC,1698,30290
WINA,IRVR,1815,35307
WINA,WINA,0,0
WINA,NSUB,1567,24699
WINA,ALAM,617,6754
WINA,CMSA,1319,22333
WINA,CHAP,1324,23723
WINA,KNOT,160,1653
WINA,HBRI,1388,22933
WINA,OCMM,1133,17329
WINA,HSUB,1356,14353
WINA,CMCH,1708,28045
WINA,COCT,851,8873
WINA,WLNT,735,7293
WINA,SMMC,2185,43925
WINA,FOCC,1148,18485
WINA,KAIA,1316,24083
WINA,RGNT,1765,31362
WINA,HVAL,1394,14679
WINA,FREE,2188,43360
WINA,QUAK,544,5601
WINA,CARE,1361,23244
WINA,VIVA,2126,43673
WINA,SCRT,1415,26114
WINA,PREG,1311,14877
WINA,SNMR,717,6990
WINA,EVER,1393,18140
WINA,NEWO,1579,26478
WINA,WMCS,1403,24657
WINA,ORRH,1059,14938
WINA,SEAC,1489,15881
WINA,WMCA,1132,11620
WINA,ELIZ,1319,17165
WINA,PSUP,1777,30922
WINA,CHOC,1243,19089
WINA,COAS,1690,26475
WINA,CVPL,1660,26312
WINA,TERR,1364,17982
WINA,CMLH,1511,17149
WINA,PANA,4,51
WINA,GPCC,1095,16108
WINA,SJOS,1342,19371
WINA,PLAC,1480,25151
WINA,HBHO,1356,14353
WINA,MESA,1660,29808
WINA,BEAC,1467,16374
WINA,LAMC,661,7080
WINA,BPNC,272,3036
WINA,PKVW,1116,16414
WINA,WINF,1123,15035
WINA,AMMC,1022,10234
WINA,VICT,1456,27689
WINA,AGBP,768,7638
NSUB,CSNC,1405,25152
NSUB,HOAG,402,3788
NSUB,AGEN,1687,25869
NSUB,LPAL,1509,30511
NSUB,EXTW,1155,16467
NSUB,PVIS,1827,37171
NSUB,SCLE,1643,42903
NSUB,GREE,1905,39001
NSUB,GGMC,1199,24282
NSUB,HVCC,1280,26876
NSUB,UCIM,1111,22472
NSUB,MANO,842,7846
NSUB,COVI,1285,27921
NSUB,WAMC,1799,23486
NSUB,EDNA,1301,16755
NSUB,LHAB,2247,45022
NSUB,PALM,1210,24532
NSUB,HSOU,753,15570
NSUB,WAEC,1795,23582
NSUB,BVCC,1619,32266
NSUB,TOWN,1060,20375
NSUB,SCOA,1882,33712
NSUB,CVSB,1410,23535
NSUB,LAKE,1338,27032
NSUB,LPIH,1782,40454
NSUB,TUSH,724,14001
NSUB,PACI,1395,13281
NSUB,BGSJ,1527,36794
NSUB,HELP,1218,16848
NSUB,BGYL,1686,36065
NSUB,COLL,94,981
NSUB,GGCH,1350,16957
NSUB,CMIS,1400,30377
NSUB,KINB,1768,39158
NSUB,KINO,956,21706
NSUB,STAN,1059,17984
NSUB,KINW,1240,16968
NSUB,CVLH,1202,26312
NSUB,SJUD,1966,37879
NSUB,FPCC,1013,19030
NSUB,ANHC,1783,23841
NSUB,FLAG,366,2870
NSUB,CAPO,1723,43900
NSUB,GORD,1549,33008
NSUB,ATCC,1774,26729
NSUB,FVRH,797,9005
NSUB,MISS,1473,31791
NSUB,ROYL,874,11003
NSUB,LEIS,1565,30510
NSUB,ACNC,1770,23562
NSUB,ALTA,1234,24408
NSUB,NNRC,305,2485
NSUB,IRVR,910,17833
NSUB,WINA,1636,25388
NSUB,NSUB,0,0
NSUB,ALAM,1449,28810
NSUB,CMSA,531,4844
NSUB,CHAP,944,20155
NSUB,KNOT,1746,26743
NSUB,HBRI,1138,21442
NSUB,OCMM,779,9762
NSUB,HSUB,1078,13113
NSUB,CMCH,1200,22129
NSUB,COCT,1599,27679
NSUB,WLNT,1424,27690
NSUB,SMMC,1280,26450
NSUB,FOCC,1038,22062
NSUB,KAIA,1287,28451
NSUB,RGNT,803,12247
NSUB,HVAL,1028,12163
NSUB,FREE,1283,25885
NSUB,QUAK,1477,20009
NSUB,CARE,945,17423
NSUB,VIVA,1221,26199
NSUB,SCRT,826,16258
NSUB,PREG,2206,44450
NSUB,SNMR,1458,30786
NSUB,EVER,1873,38600
NSUB,NEWO,1198,22909
NSUB,WMCS,849,16261
NSUB,ORRH,1274,24794
NSUB,SEAC,941,11300
NSUB,WMCA,1374,27615
NSUB,ELIZ,1911,39343
NSUB,PSUP,384,3117
NSUB,CHOC,1021,22038
NSUB,COAS,823,10493
NSUB,CVPL,793,10330
NSUB,TERR,1843,38441
NSUB,CMLH,2406,46721
NSUB,PANA,1629,25337
NSUB,GPCC,1140,23889
NSUB,SJOS,1167,22436
NSUB,PLAC,1688,32073
NSUB,HBHO,1078,13113
NSUB,MESA,225,1836
NSUB,BEAC,904,11157
NSUB,LAMC,1459,28583
NSUB,BPNC,1779,38198
NSUB,PKVW,1437,29470
NSUB,WINF,1719,37411
NSUB,AMMC,1556,31310
NSUB,VICT,136,859
NSUB,AGBP,1663,37211
ALAM,CSNC,1353,15137
ALAM,HOAG,1697,35809
ALAM,AGEN,659,7245
ALAM,LPAL,1330,26917
ALAM,EXTW,885,15728
ALAM,PVIS,1798,32789
ALAM,SCLE,2507,66234
ALAM,GREE,1580,30436
ALAM,GGMC,1172,23931
ALAM,HVCC,1406,30507
ALAM,UCIM,1373,25783
ALAM,MANO,1237,23451
ALAM,COVI,2149,51252
ALAM,WAMC,857,9265
ALAM,EDNA,1158,24059
ALAM,LHAB,1825,30321
ALAM,PALM,2017,46223
ALAM,HSOU,1489,33145
ALAM,WAEC,819,9097
ALAM,BVCC,1131,12539
ALAM,TOWN,1288,27581
ALAM,SCOA,2747,57043
ALAM,CVSB,718,7075
ALAM,LAKE,2145,48723
ALAM,LPIH,747,7571
ALAM,TUSH,1547,35748
ALAM,PACI,1014,21335
ALAM,BGSJ,2391,60125
ALAM,HELP,886,15692
ALAM,BGYL,2105,46173
ALAM,COLL,1335,31730
ALAM,GGCH,932,17542
ALAM,CMIS,2207,52068
ALAM,KINB,1873,42061
ALAM,KINO,1337,28934
ALAM,STAN,723,12344
ALAM,KINW,883,15673
ALAM,CVLH,2009,48003
ALAM,SJUD,1721,30654
ALAM,FPCC,1375,28818
ALAM,ANHC,906,9783
ALAM,FLAG,1661,34891
ALAM,CAPO,2588,67232
ALAM,GORD,1654,35910
ALAM,ATCC,746,8105
ALAM,FVRH,1238,24223
ALAM,MISS,2281,55948
ALAM,ROYL,1609,27669
ALAM,LEIS,1385,28428
ALAM,ACNC,787,8846
ALAM,ALTA,1207,24057
ALAM,NNRC,1600,34506
ALAM,IRVR,1717,39523
ALAM,WINA,608,6764
ALAM,NSUB,1469,28915
ALAM,ALAM,0,0
ALAM,CMSA,1221,26549
ALAM,CHAP,1410,31461
ALAM,KNOT,718,8119
ALAM,HBRI,1474,30670
ALAM,OCMM,1035,21545
ALAM,HSUB,1162,19805
ALAM,CMCH,1795,35782
ALAM,COCT,1147,12440
ALAM,WLNT,1261,14127
ALAM,SMMC,2087,48140
ALAM,FOCC,1234,26223
ALAM,KAIA,1706,38560
ALAM,RGNT,1667,35578
ALAM,HVAL,1157,21483
ALAM,FREE,2090,47576
ALAM,QUAK,838,9143
ALAM,CARE,1448,30982
ALAM,VIVA,2028,47889
ALAM,SCRT,1526,31270
ALAM,PREG,1784,29748
ALAM,SNMR,1258,14003
ALAM,EVER,1783,32618
ALAM,NEWO,1665,34215
ALAM,WMCS,1490,32395
ALAM,ORRH,1145,22676
ALAM,SEAC,1295,21333
ALAM,WMCA,1499,31247
ALAM,ELIZ,1709,31642
ALAM,PSUP,1679,35138
ALAM,CHOC,1330,26826
ALAM,COAS,1592,30690
ALAM,CVPL,1562,30527
ALAM,TERR,1754,32459
ALAM,CMLH,1984,32020
ALAM,PANA,601,6713
ALAM,GPCC,1181,23846
ALAM,SJOS,1428,27109
ALAM,PLAC,1871,39629
ALAM,HBHO,1162,19805
ALAM,MESA,1562,34023
ALAM,BEAC,1273,21826
ALAM,LAMC,118,522
ALAM,BPNC,880,9847
ALAM,PKVW,1506,30891
ALAM,WINF,1513,29512
ALAM,AMMC,1359,26777
ALAM,VICT,1358,31904
ALAM,AGBP,1242,22509
PLAC,CSNC,1278,18548
PLAC,HOAG,1811,34264
PLAC,AGEN,1822,26143
PLAC,LPAL,1042,14214
PLAC,EXTW,1475,28143
PLAC,PVIS,768,8063
PLAC,SCLE,2417,57816
PLAC,GREE,845,9893
PLAC,GGMC,1093,18859
PLAC,HVCC,1245,13007
PLAC,UCIM,985,15868
PLAC,MANO,1692,27632
PLAC,COVI,2268,49611
PLAC,WAMC,1634,23973
PLAC,EDNA,1221,19749
PLAC,LHAB,1213,16441
PLAC,PALM,1832,36781
PLAC,HSOU,1007,17063
PLAC,WAEC,1672,24287
PLAC,BVCC,1492,18969
PLAC,TOWN,1044,18227
PLAC,SCOA,2730,56575
PLAC,CVSB,1846,36922
PLAC,LAKE,1924,38199
PLAC,LPIH,1552,25262
PLAC,TUSH,1177,19425
PLAC,PACI,1149,20061
PLAC,BGSJ,2301,51708
PLAC,HELP,1476,28107
PLAC,BGYL,344,3571
PLAC,COLL,1449,30185
PLAC,GGCH,1376,25513
PLAC,CMIS,1984,41505
PLAC,KINB,748,10142
PLAC,KINO,917,16374
PLAC,STAN,1733,31759
PLAC,KINW,1473,28087
PLAC,CVLH,1786,37440
PLAC,SJUD,916,9907
PLAC,FPCC,1080,19341
PLAC,ANHC,1610,23828
PLAC,FLAG,1775,33346
PLAC,CAPO,2498,58814
PLAC,GORD,669,6907
PLAC,ATCC,1644,24717
PLAC,FVRH,1691,33248
PLAC,MISS,2059,45386
PLAC,ROYL,1509,25344
PLAC,LEIS,1023,14078
PLAC,ACNC,1665,24349
PLAC,ALTA,1128,18985
PLAC,NNRC,1713,32961
PLAC,IRVR,1610,30288
PLAC,WINA,1777,26130
PLAC,NSUB,1574,31994
PLAC,ALAM,1847,40274
PLAC,CMSA,1514,28966
PLAC,CHAP,869,12942
PLAC,KNOT,1618,24470
PLAC,HBRI,969,13365
PLAC,OCMM,1673,34004
PLAC,HSUB,1951,36580
PLAC,CMCH,1286,18131
PLAC,COCT,1438,19969
PLAC,WLNT,1350,16247
PLAC,SMMC,1864,37578
PLAC,FOCC,981,16980
PLAC,KAIA,550,6240
PLAC,RGNT,1709,32022
PLAC,HVAL,1922,36405
PLAC,FREE,1869,37052
PLAC,QUAK,1554,29214
PLAC,CARE,1013,15965
PLAC,VIVA,1805,37326
PLAC,SCRT,1045,17221
PLAC,PREG,1253,17019
PLAC,SNMR,1331,17489
PLAC,EVER,814,9493
PLAC,NEWO,1124,15696
PLAC,WMCS,1008,16312
PLAC,ORRH,1168,19371
PLAC,SEAC,2077,38348
PLAC,WMCA,1177,12317
PLAC,ELIZ,851,10236
PLAC,PSUP,1793,33593
PLAC,CHOC,982,16706
PLAC,COAS,1567,25613
PLAC,CVPL,1475,25018
PLAC,TERR,784,9334
PLAC,CMLH,1415,18116
PLAC,PANA,1771,26078
PLAC,GPCC,1034,18467
PLAC,SJOS,1128,17104
PLAC,PLAC,0,0
PLAC,HBHO,1951,36580
PLAC,MESA,1675,32478
PLAC,BEAC,2040,38833
PLAC,LAMC,1857,40046
PLAC,BPNC,1549,23007
PLAC,PKVW,860,9519
PLAC,WINF,880,9212
PLAC,AMMC,1084,14535
PLAC,VICT,1471,30359
PLAC,AGBP,1486,17668
CHAP,CSNC,720,11502
CHAP,HOAG,1154,22786
CHAP,AGEN,1281,23826
CHAP,LPAL,858,16009
CHAP,EXTW,917,18986
CHAP,PVIS,1088,20191
CHAP,SCLE,1760,46338
CHAP,GREE,1165,22021
CHAP,GGMC,535,9702
CHAP,HVCC,630,12374
CHAP,UCIM,460,7970
CHAP,MANO,1135,18474
CHAP,COVI,1611,38133
CHAP,WAMC,1213,24662
CHAP,EDNA,663,10592
CHAP,LHAB,1493,28477
CHAP,PALM,1175,25303
CHAP,HSOU,350,5585
CHAP,WAEC,1251,24976
CHAP,BVCC,968,17763
CHAP,TOWN,395,6107
CHAP,SCOA,2073,45097
CHAP,CVSB,1288,27765
CHAP,LAKE,1267,26721
CHAP,LPIH,1131,25951
CHAP,TUSH,520,7947
CHAP,PACI,591,10903
CHAP,BGSJ,1644,40230
CHAP,HELP,918,18949
CHAP,BGYL,892,16642
CHAP,COLL,792,18707
CHAP,GGCH,818,16355
CHAP,CMIS,1327,30027
CHAP,KINB,1029,22178
CHAP,KINO,260,4895
CHAP,STAN,1175,22602
CHAP,KINW,915,18930
CHAP,CVLH,1129,25962
CHAP,SJUD,1232,20869
CHAP,FPCC,631,7262
CHAP,ANHC,1189,24517
CHAP,FLAG,1118,21867
CHAP,CAPO,1841,47336
CHAP,GORD,809,16028
CHAP,ATCC,1223,25406
CHAP,FVRH,1034,21770
CHAP,MISS,1402,33907
CHAP,ROYL,852,13866
CHAP,LEIS,914,16007
CHAP,ACNC,1289,23610
CHAP,ALTA,570,9828
CHAP,NNRC,1056,21483
CHAP,IRVR,953,18810
CHAP,WINA,1295,23878
CHAP,NSUB,917,20515
CHAP,ALAM,1290,31116
CHAP,CMSA,857,17488
CHAP,CHAP,0,0
CHAP,KNOT,1198,25159
CHAP,HBRI,281,1647
CHAP,OCMM,1016,22526
CHAP,HSUB,1294,25101
CHAP,CMCH,485,5423
CHAP,COCT,923,15636
CHAP,WLNT,773,13187
CHAP,SMMC,1207,26100
CHAP,FOCC,413,5839
CHAP,KAIA,493,9029
CHAP,RGNT,1052,20544
CHAP,HVAL,1265,24927
CHAP,FREE,1212,25573
CHAP,QUAK,996,20057
CHAP,CARE,388,3840
CHAP,VIVA,1148,25848
CHAP,SCRT,388,5743
CHAP,PREG,1533,29055
CHAP,SNMR,807,16284
CHAP,EVER,1134,21620
CHAP,NEWO,323,2988
CHAP,WMCS,351,4834
CHAP,ORRH,610,10214
CHAP,SEAC,1420,26870
CHAP,WMCA,723,13113
CHAP,ELIZ,1172,22364
CHAP,PSUP,1136,22114
CHAP,CHOC,325,5228
CHAP,COAS,910,14135
CHAP,CVPL,818,13540
CHAP,TERR,1104,21462
CHAP,CMLH,1695,30152
CHAP,PANA,1279,23854
CHAP,GPCC,476,9309
CHAP,SJOS,471,5626
CHAP,PLAC,894,12650
CHAP,HBHO,1294,25101
CHAP,MESA,1018,21000
CHAP,BEAC,1383,27355
CHAP,LAMC,1299,30889
CHAP,BPNC,1129,23696
CHAP,PKVW,756,14837
CHAP,WINF,924,17988
CHAP,AMMC,905,16808
CHAP,VICT,814,18881
CHAP,AGBP,1013,22708
KNOT,CSNC,1233,13247
KNOT,HOAG,1895,32949
KNOT,AGEN,210,2135
KNOT,LPAL,780,10780
KNOT,EXTW,878,9172
KNOT,PVIS,1248,16652
KNOT,SCLE,2609,64948
KNOT,GREE,1030,14299
KNOT,GGMC,1106,21435
KNOT,HVCC,856,14370
KNOT,UCIM,885,17076
KNOT,MANO,1435,20591
KNOT,COVI,2347,48392
KNOT,WAMC,273,2480
KNOT,EDNA,1171,17677
KNOT,LHAB,1255,14081
KNOT,PALM,2024,43913
KNOT,HSOU,1323,24709
KNOT,WAEC,235,2313
KNOT,BVCC,896,8643
KNOT,TOWN,1064,20874
KNOT,SCOA,2921,63707
KNOT,CVSB,1130,14199
KNOT,LAKE,2115,45331
KNOT,LPIH,450,4296
KNOT,TUSH,1375,26566
KNOT,PACI,1027,14952
KNOT,BGSJ,2493,58840
KNOT,HELP,836,8860
KNOT,BGYL,1555,30036
KNOT,COLL,1533,28870
KNOT,GGCH,970,10070
KNOT,CMIS,2176,48637
KNOT,KINB,1323,25924
KNOT,KINO,1114,22227
KNOT,STAN,826,9357
KNOT,KINW,836,8930
KNOT,CVLH,1978,44572
KNOT,SJUD,1170,14517
KNOT,FPCC,1104,22002
KNOT,ANHC,289,2372
KNOT,FLAG,1859,32030
KNOT,CAPO,2690,65946
KNOT,GORD,1104,19773
KNOT,ATCC,25,240
KNOT,FVRH,1436,21363
KNOT,MISS,2250,52517
KNOT,ROYL,1702,32401
KNOT,LEIS,835,12291
KNOT,ACNC,204,2062
KNOT,ALTA,1141,21562
KNOT,NNRC,1798,31645
KNOT,IRVR,1801,37420
KNOT,WINA,159,1653
KNOT,NSUB,1667,26054
KNOT,ALAM,731,8119
KNOT,CMSA,1419,23688
KNOT,CHAP,1187,24754
KNOT,KNOT,0,0
KNOT,HBRI,1250,23963
KNOT,OCMM,1233,18684
KNOT,HSUB,1360,16944
KNOT,CMCH,1571,29075
KNOT,COCT,1027,10550
KNOT,WLNT,894,8947
KNOT,SMMC,2056,44710
KNOT,FOCC,968,19626
KNOT,KAIA,1156,22423
KNOT,RGNT,1865,32717
KNOT,HVAL,1355,18622
KNOT,FREE,2061,44183
KNOT,QUAK,717,7308
KNOT,CARE,1224,24274
KNOT,VIVA,1996,44458
KNOT,SCRT,1255,24454
KNOT,PREG,1215,13509
KNOT,SNMR,740,7016
KNOT,EVER,1233,16480
KNOT,NEWO,1442,27508
KNOT,WMCS,1311,24928
KNOT,ORRH,1159,16293
KNOT,SEAC,1493,18472
KNOT,WMCA,949,15109
KNOT,ELIZ,1159,15505
KNOT,PSUP,1877,32277
KNOT,CHOC,1064,20229
KNOT,COAS,1790,27830
KNOT,CVPL,1668,32074
KNOT,TERR,1204,16322
KNOT,CMLH,1415,15780
KNOT,PANA,152,1602
KNOT,GPCC,1046,21043
KNOT,SJOS,1162,20511
KNOT,PLAC,1320,23492
KNOT,HBHO,1360,16944
KNOT,MESA,1760,31163
KNOT,BEAC,1471,18966
KNOT,LAMC,775,8445
KNOT,BPNC,193,1806
KNOT,PKVW,956,14754
KNOT,WINF,963,13375
KNOT,AMMC,809,10640
KNOT,VICT,1556,29044
KNOT,AGBP,672,6269
HBHO,CSNC,1396,17290
HBHO,HOAG,1041,12651
HBHO,AGEN,1361,13969
HBHO,LPAL,1868,29725
HBHO,EXTW,744,7096
HBHO,PVIS,2184,36344
HBHO,SCLE,1986,50137
HBHO,GREE,2284,27599
HBHO,GGMC,1252,17233
HBHO,HVCC,1639,26090
HBHO,UCIM,1453,19085
HBHO,MANO,670,7076
HBHO,COVI,1628,35156
HBHO,WAMC,1389,14114
HBHO,EDNA,1238,17361
HBHO,LHAB,2476,27418
HBHO,PALM,1496,30126
HBHO,HSOU,1055,21220
HBHO,WAEC,1385,14210
HBHO,BVCC,1536,18235
HBHO,TOWN,1368,20883
HBHO,SCOA,2226,40946
HBHO,CVSB,1059,14555
HBHO,LAKE,1624,32626
HBHO,LPIH,1586,19842
HBHO,TUSH,1026,19651
HBHO,PACI,1094,14637
HBHO,BGSJ,1870,44028
HBHO,HELP,807,7477
HBHO,BGYL,1988,41715
HBHO,COLL,815,15633
HBHO,GGCH,1001,9868
HBHO,CMIS,1687,35971
HBHO,KINB,2124,38331
HBHO,KINO,1257,27356
HBHO,STAN,708,9004
HBHO,KINW,829,7597
HBHO,CVLH,1489,31906
HBHO,SJUD,2323,37052
HBHO,FPCC,1315,24680
HBHO,ANHC,1372,14470
HBHO,FLAG,1109,13225
HBHO,CAPO,2067,51135
HBHO,GORD,1905,32181
HBHO,ATCC,1423,17748
HBHO,FVRH,586,5920
HBHO,MISS,1761,39851
HBHO,ROYL,1042,11293
HBHO,LEIS,1924,29723
HBHO,ACNC,1360,14191
HBHO,ALTA,1287,17359
HBHO,NNRC,1161,13727
HBHO,IRVR,1197,23426
HBHO,WINA,1366,14460
HBHO,NSUB,949,12818
HBHO,ALAM,1099,19829
HBHO,CMSA,700,10452
HBHO,CHAP,1246,25805
HBHO,KNOT,1395,17763
HBHO,HBRI,1440,27092
HBHO,OCMM,490,4144
HBHO,HSUB,0,0
HBHO,CMCH,1502,27779
HBHO,COCT,1372,16527
HBHO,WLNT,1665,19822
HBHO,SMMC,1566,32044
HBHO,FOCC,1314,19524
HBHO,KAIA,1589,34101
HBHO,RGNT,1146,19481
HBHO,HVAL,72,468
HBHO,FREE,1569,31479
HBHO,QUAK,1067,10638
HBHO,CARE,1247,23073
HBHO,VIVA,1507,31792
HBHO,SCRT,1127,21908
HBHO,PREG,2435,26846
HBHO,SNMR,1663,19698
HBHO,EVER,2229,37773
HBHO,NEWO,1500,28559
HBHO,WMCS,1151,21911
HBHO,ORRH,1225,15978
HBHO,SEAC,287,2014
HBHO,WMCA,1732,26829
HBHO,ELIZ,2267,38516
HBHO,PSUP,1115,13013
HBHO,CHOC,1410,20128
HBHO,COAS,1031,10460
HBHO,CVPL,1002,10297
HBHO,TERR,2200,37615
HBHO,CMLH,2635,29117
HBHO,PANA,1370,14511
HBHO,GPCC,1261,17148
HBHO,SJOS,1508,20410
HBHO,PLAC,1990,37723
HBHO,HBHO,0,0
HBHO,MESA,1041,17926
HBHO,BEAC,265,2508
HBHO,LAMC,1108,19602
HBHO,BPNC,1534,16178
HBHO,PKVW,1793,28643
HBHO,WINF,2047,34362
HBHO,AMMC,1914,30524
HBHO,VICT,837,15807
HBHO,AGBP,1893,19606
HBRI,CSNC,746,10316
HBRI,HOAG,1225,23046
